Puzzle 20x20 #0,20,20,WAGAI99eGYo1HD6YK7IYYxD8e9XoOmeY9mH3344HYGC19O3HeAA9K4YAa2PK59anKa3C3A2C2-4WA-W4KY8aKaCHYH3f11eyYW1D59ImOIcYIYYeTrAGI14H549I5Om6AH5e2C2HQ-2HAYYZCWI8MAH6H92KW8CC6oI4KICaAG42A5Ke9m1IDKZak69II_2mKA4K3SI3e4YG34a822qaF6Y-G2K75OIAcInWl5944IaW2UK86Y184Ha15XaIXe215H3bGD1-G2KeeKa4QAG-1AXGYeW9h2kGH8a5O5Y2gGI1LE4GIKG2-82a1OAI8WASOeGIYA-49a2A1W438-9b3eC29G4aGz2-2l48I1XXY55UGJHC89P4YA9H-8C9K9eKaX5a5GKa9Wm22WnG,1A45999A45B85DC5A79A5zf859CoXCHeaXe6mG4KYW62a6XAHe59e25eI2beKaIneI3O3e1C1-84H-84YY2I59OHAHCc2WKdAWGcKIIm39DAIYYHTheGI4WKY2II5OXCKKKKW6G5D-8YKKKnC4aWbeY3eIWYWG3OXia4YaX9e24GHAHAI64IcYZ9w3999x83AK2Kmn9OYGKG6GI424J9Um5-825EKX9eJ9u1xAIWGaaG1yYGXA424H985OII3eW25e6M4q1-825e5AIGJA1-8YmGYY4aN8r8Y4IHCKKWL8I2LuWWIY41-8GaWXAa24HSXA19AH-8aI4Y424m1-9i6HC4IWGa1_1-8t82aGXCYHed8JAX8aMWHeI5-86aH9eH9OH9eWH998mWGWn8
Puzzle 20x20 #1,20,20,O9IYHWeICeKOIIYG685ee62wm56HA69W3XhYHOOHGPA9EI8K5o9AKXu898Ao2A42eCP8aGYXOm6CV96em9vGa2TeQ5abAmmaG8mHBeH6CG44lGI8AHYeaH92H3We6IIKeAAIYXH8eamsIW-4O9WacIe4Y35a2HeG665A9ZHa3G45XHbe9XH192a2AmaIKGpK6mC914A76nOY4AaXWleYeHeZI-4IWY6G-Y8121WeC6W94eA1W1I4T1Hao9iAKc3KO8KLwaZWKY2699XIIAHu4EOH6Ce1VLXImWWWQ95A5m2Y91C18H91W-GiYpGXOK57AKI3HAGVGwYKI38QAKCYJm35AXWa4KGIWKH82DeXmAYm969nYlWMKYWaS1-11IqJ2WYW8KeHIIa52WK8,399A5859C5A399A4625AHC1w3e3eY6IG66reKm6K1i59SI2HAoIHemn8a4YoWY4W5OM2IGHC666Xl9OK39v8a1kHQH9iYmmIWG3eM5AXCWG1V8a4K5AH9AI4Ym2KX99AYHeaYXAG59OsI1-8398IJ9e4HCKa45eG3OYH9S59OG2Y3ebeaXA2I4I1eX99A1UHOXCa24HS3u6K259C1VeHA5eZ9-8aGYm1-AW2WG1Am38IWHe424I1kGH9P9BAHDO5O25gr9SWK58399OIa5e78nCKXCY1lg39O242qa5eHCWYa1OWGKI41-8oYd86XA5SY59C5e1_1kHAImGcHAmYq6Xe5CWIWK2IG5eG1Q5OXeHCaX9EHl8MHe19E1-819ff81eGWHeH999eGWH8
Puzzle 20x20 #2,20,20,2HIQI3mY91mGWcaaOeSXb8mm3AmXYYALT3IbIIOY1PXI12OY62H5W1eIIO3e7eIH-93EPCA84aeCZA3225q14G1IG96amd1I253aDX9aOGMmWk56A9819OCXGa4G3z2OG18YeOoe599PGr1i8IKa9Kb3p2SOXAmAW-899G-G41K94a85C45eQ886KY4YNlI65-WXO658AY6Ia81L4WeIKW1G24OaH9aW-9A94K1UaIHxween4XJ22G33YEaH4KA681HY8AImHYY19WAaOXA95AO2W-HO_WmXfgX9Ca114HOoe8YH25IKXApKafAlPH8K3mK4mOA2C51WXIOe3C3II858HZ5IKOIXWG22I5KW6EA8VWOCfaaA5aN4O6CqHWHAeIa625XSGGdaQKO2,259D9C6598621D99C5E6o2XCXem65eKLk39iaamK1POa243em2YYWGKaaXCY7Aa5-9O7BOKG2aYXEY6GWKqWWG2aGIX9Cp8IWKmIcX99C4o61TAXAI4Ga63OWI42Xl8mGW2K5Oo5eaIM2r8MWI599AoXF8nCXAmK1-8aI1-822KIWI4Y64KYcGW6HeG5Tz9O5-8mmXAGYHCaI41gWW59eWG2446IKaa1-9AI2Y1F99AtheHSWXf8WG3OHSIYG5AmGG5e259C5AK4a4KIXCH9AY641-AXl8mXfgX9Oa424KmoYGKYG59A6HFAac5_bA4K3OY1OXA2mKWGmamYm6maI4K25EKIY39CW24GaHe43uY1_Wm3QIIY59w4XC6cH8HeH99OGHOn81v9femG
Puzzle 20x20 #3,20,20,4ecaK8C2v9b96eI9ae64cKW1aaWaG2KnY5HKHmzGKW-15fG-8W_1I5G6G9A4589KCC2eXI6522gMG9I4C6YCeTGGema3a6e9GvIbHX6H3I71KO62D9H2N9a2G5m5Y4Y9O5J885K91Y9KEIm4KMG5eAOXnIGeH2-4G29eXHuHI4a9Pmm5IKW1L-Wk1HAI2lmC8e44WqK4A4GAIeeO81XIA2-9-8KDI4d6XOJA22GYC1GY45X38a293A995xLe255mO66HAaGIW5AeCYKe-8YIXA31H1-WKi5WeeOA2I683a3HwK13q499emXIWAHHW5HEH28memXCDeIKE3KXE3H9ICeC9K319XOGd28912z82KO1916e35HaaA5Gh2WaeDIU2Can7IXXX9C2daaX,25D9A1C1F9B9C5999A64qY42Ia2aG2KZe5A5Amt8Y1-8Kq1-81z8IY2m4IYGKWIYXCWHCa3AGGLi2II4XC5OHh84YX9OI3ea1UIoYXC5CIZ8K661QIY1kIIG2KXeY2KIXeqG2KKIWKIKn9C4Ko4K5e63ua2He1-822aYXAnea2aIMXCH9AWGL-8N8HAa1zCmGY424JA4YWGYI5Am4WX9A1-9-8KqI1FOm3QY2445OWGYGYXC2IWI3AIIHxgY25A3O3OYKI4IGKKHCKKH-8KI6HCGY1-8HiY2YYXAWIX8mIXANeG3f8IIHO6I4K5A4K5SYG46K63OJAaHuXe3uXeaIXemaHO4Im61F84I41l82HC2a1CY6KYIaKY1w4WIHf9v8X9un9OmX9O1v99O
Puzzle 20x20 #4,20,20,24Ha9bIq23mO8qv9c3WOz511W96Oa3OHHW483CCCK81_T429OHW4A9c4CKGA5852K9oGuegpHKW49EYKuH4T431XAXY1AO9dX6ePA8_1Ha6O58eA5O93Oq4Y42aCaX9IXoe2t8a631aP5F55m4AYCYHN1K2eA25265G1a2t2ICWGH8w2KCNe3JXK15DXH22ZK8tA36O5KOWHW-WKYA-189A26IY451vHH156H8a1249ee2YmK4bAWWam5GG-k44-WKagPYW-8teE9u1G9mH8WSA3AIIW982JW3613OHH39OCK193985W86amKHK4I1BG51G69e9I-G5aIaQXH23uglc1YXAA2K2XaPG1-9AYH1eXGT5AH3mPa1GF8WC5YGm5A27WAoA4YaHe9Ib8,24599B9D86661DF9DC1Cte244IXCammHeWGWXCXCYG1zh8GaXA2259D83e4YK4Y4H9i1EKLy5e24IZAKZe2r86W3emYWY39y3OKoK1z8YI3O58HAHOa3Oc2KW2a39OIIXBA1V8a3OWIo5vAHC2KHCKHkGY4HA2KGXA4Ga1x8aX8WK1w45OrA6q3e25QXA24ZA1_Y6XCKYm2K1-8HAH-8GIYGmIYWK1y5eG5CKWI44GI5AGHCY1iY42aXe21-h81-8H9gMY1-8tA79SWGI3eG1E5OYIIWIWGqGXC23OK5Cam6KGI6I1e24X9OHeYWa1iGY24mIH99-85999DOY4XELzD8HC5eGY239i21-9eKYWY61kY5A3OMIW1UWG3eH8mHeGn8HPeGH9eH99P8
Puzzle 20x20 #5,20,20,WfQGYpWAP1m5KuG45I33I189I8aGACH3aCH-1AeGn84tmIK9KAC6eC5W91oJAO5W19LGpa58YmA5Ae24nAaYY2WIWa9DI9rWeWtHe1HKK-498DAGYaOi1IC4545AmI2u61-4a18h3HaK5Bmae6W921272gKWfHO6S1qIaY98r8AAYG4eK9Cge3f9XGB3YtCmG2l1eGYY6e4XSKO6YWmA8-K1p9eK5KW31b9GBe5SaG1e1O1C4G-5a8a59A3ImaIaX9KeeG4H-WKa85d8e92Oc86XA5954WHIaHYYeW4OIm5DnIXGYaXIC6KH9-2eYOHWO83I9-2IeaX9eK1KmC1Ab1DO221a3GW52iBX94V25aaXI9Ip58N89W2HCY6cWSI99WWEQ58WyI9Y393W,1DD85F85B83A5E4259C6aW2aaGa4K6Kmam5-8YYGZ81_X9eaYYm6Y3eWI1PQK6YG19g1UIYGHO5AHA4GZeIHA24IWIIJ99h8K1zAK2HAH-8I1QKG59Ob8a6GY2K5OaG7O1-8a21k3eaKKoX9e6WI4WGZ8LeGJeXCZ8J99eI1w25AKW25AI3gHCJ9C1PCHzCm24t8KGKK3e1OZA6XAWXA1-eGd9eYHA46GoI1PA5SaG1eG61O21-eI4IH9AmaX999CaHAKWG5-8H98Kd8598Xf83OY59eWG599eYHe2439C5Qn9C1Aa39C6K59-8KYXAG38X99-8IYama5eGY3O2KM1DCWG2Im2WY1BBOI1x8YIaX999UK4N8I4GHCK3QGn9998WnfeG1v99eX9OG
Puzzle 20x20 #6,20,20,GFY44AAadYWmH3W3OAU4aepIYwG11_eCmA3mm9HmK3KG8_GKa58GCYAIXEYHe571A6O323Kx3YX71K9819I18aKG4l618WC3K866IWW-AaK31Y6iIuAn44Hm5G2N8YAH2I3O2Y2IYV8Qgc2IWxCY-89Cal2AA2a1A2ZXm8GGG2YmKG553O51IKXI44Hm2tem4922IW-13mO5OLFXIT8K6HA-15e9aXaG9K2H1a35Ia8KmSaCX3A5AWl518e49XX1eY8GaYCe8812z188g3iC3A9Z1aAIFWKV59A_H5GeeC2YP539G-414-WHm9I1IuG5K5eY3K28X41IIIX4k8QKKHe2aCa5CIwOX51t1n68XV456II2Ce24YmrHGa4q4WWDaOEHS99We424QaHG,1FA41A59FA465C2665F8aKp9Ar8WGtemXAmmmaHCYXAG1z859eG23AH9CZAYK5S1e6XC265VOHCZ8KIGWaa24aKW1_mWG2XCKW3OaW1-ea5CWK3B9SYZ84HCY21kGYYY2a3OGY4IHl8cLQWI1VOH-8I39z8KYGaGY1S3OWG2WG5OKW5e3OY4IY6I225O1lAX8a24I1-83OmHOLy39kGK3e5-8HeII398aY4KWIXAIaWHC79O3OK5e1ze24H8Im38YYG2IYXA4W24t824LCM3OH9S2IH9y25xeI5xeYWKHC4YMHCa1-8G1-8K6Ia2aZ8KYHeY3eG1CWGaaIm2r8JeK5AGI39e39kXCK4t87O4Xl8HCII46KWGYXheGaGcWG1f9Onen998H8G1f9eG
Puzzle 20x20 #7,20,20,859961C38baW65Io4mIY73XHFH698aAYO5GKAK256A1AXWO2-4M45ImA5C4hH5e8XaAY24I2Q9m63nIOeEWKxmYIaf9v5a22aG5APaA125KQW1YYIY4yI22AW5c6G9Sa4Kx2z1geI9xLY4Aae322-4W81159vCGeW-IY8mAA91ZaIK9OaG8r94W95q2mCAI82mQ32W25X3I8eOHYYGaY-4a21-IKHHG-5Wxm8Gu9292XKGe2GKf419WOYbAIG56KY9t8LKeaAaG11W9uOA9Z4wG263ce1vH-WTH15H5x22ALame14AA192G1Ob28G28H2HOGYHHO9Wr-ea966pKanQW-WA3g1r8225CK3XK4Ka8WAGeKIIGWaCYWCKAEGHac2XCGu9IdI8HS5P91,2599C4661B98659B839AnC6YdemI4I5em58HAK2K3eWKmG61-8o1Aa65Am1wK5e26aHeG4I4qam3O79OYZ85_m599f9vea42IWHAMIYWGY5D825AaY1UI24KWKJO19ua25x8t8LeIItgY4H9A6W1-8GWGW59UmGK1-9A2mHAaG799Aa6aG1kaG4IHD8m6YI24mcm24WKXCa2KXA5eGIH-8aG1-9eYY1-A1_621SaGa43eG582HQWGIWmHPea2YXAH9l8LAH9AI2424a7OH9S1kG4XCJA1UH-8reWHA5l8WHga6KGWKYGa2246oWG244KWYm25e5Oa1T-eII63vea7Q1-8Y3g1kWG4KmHO6Y4YIGWK2KKIaG2aXA26YHuGH9f8mX8n99v98HuHP98
Puzzle 20x20 #8,20,20,GI3mXIa9IK25aCC9AeaS7AHIeIYGAe-G92e8mWGKeeHef9Ga2a2G3a-G92Y9HCO6A74VOL9A28WY_eOCOYaWaH41IO64v5GWK6IAAGYWYa8Y4XK82EKOXI8Ge89Gl2tWV84e-aH9K8YMg-4WiH1A5X9e8KXX1-2HH48KeGM4lmXY9C56Gr1eIWDCXHWGWYXHe4CaWHm52AOOHH5G24HE9We59GeKgtaYA8f8-aAHYV1Hy2AZK244S2-4a88ba1KXG1OAeX9aKaI5ACGIeAKG-9C12K3YaZHXOC6CHnm92YeLI3W6A48KYC9u8aWDYIKS5aAaOYYwGa4Wea-Ga8aAP58OHKW-WO4214G1AaXK8J3aO8e1542-YS8DKHYXZ8K9ay43aieee5A5MXKG,19C639999A259C39A59E7eYIH9A1AH-8a2K2m2WKYHAKJ98I4IWGX9-8I4KaK6m6HE1zCL9A4WG5zeXCXeIWIYGWaXC1vA4WY39e58K2KI4Y4XA24nA3OI24Y2a1_1_1z82H-9AIK2KoL-8WMYGY5CIYG5Om1-8KYWG5eGM1_XCKIXA61kGYI1fC3eGWGYXAH8mIWHCK2HCXAHA424HEI25AI4YYLl9AK2q1-9eKKt8Hv8HSYWG1u1-8aG1iaWHC243eK399AaIY5CWa5AY1-9O4W5O59u5OmXCXe7OIWK5ga6W3AW25AX9EWI4Jea5SYaH9OK5w4I4WH9-8IWaYo583eY1-8m244WG4Ka6K2q39O2KWK21-e78cYYYmn8H99v8X9PeHeHeHPOH8
Puzzle 20x20 #9,20,20,6MabW8ye7a3GIDImW44ZMHCam4GMI39a5YeoNaH5HW3YX94WWA2e6He_184gL8532e-4HHCfXY2I5H821YK2BHWr46a8a8V2Omz4mmA3Xa8w4a9AO9461KAC4a3HJY92III5mHHIQXK4xeKGGWceXa6Aa92851KCW1aW-1ECG7Ym131-182I1aGK1AHAGIel88aYa-wW5A2_X45W-A6WYzk281Wbi5K4uA3YaIe4W22O5Ke42I2eHYaa1IZ1KDIAs6a5OBA8X92AaSXH693G8HCAAKCiX5IO5I1Hm4emIA5eDaI69eH6M943Yo53O5eXWAO4YmmC5m4Um6a11KYKBK1-aXYFaGk3IX3rY11HY2e8GHe12IY42Hep4aHVYfaIGHoIWe61pD52CYWG,3B9B81FA79C19D9C441EMHCI6WGoIX99e5ebh9eKYGXAmI24GK1A3e5l8G1gL85O4H-8Y5CJOYWI5A4GW5e4bAWN8ma4I1V8m3x8XCYXCIWN8aa5OaG38KHC2a6HfAIWIaaY3e59QXAWteK24GJAma6KIa24H8HCWGa1-87OGZem4m1-824a4a2YGYHA4I5l84aH9-h8YY1VO4K1-AmWHlh82WGMMHeGZe6YII58WGG6K5eGWI45AKaIGIn85D9esX9A6oY4ma4H9S3eX9CWG5CKYHOo3ea3Aa4HC2Y39eYYJ99OIY5Ooa2XAMHO3AHO2HC25Om3Am1U6mI24KHAMY1-9C5UI1kmI3Ore42KYGKWGYYWGIYG2KKd8a5_Hf998HP98HO1vfeGXeWG
